building_id,rep_point,geohash
13103-bldg-23493,POINT (139.7538751413339 35.66763714327785),xn76ujjej36
13103-bldg-23512,POINT (139.75389870756868 35.66768954329565),xn76ujjemg5
13103-bldg-23558,POINT (139.75391524531324 35.66774651858098),xn76ujjewmb
13103-bldg-23423,POINT (139.75409143165038 35.66753317885631),xn76ujjf6q5
13103-bldg-23375,POINT (139.75420881718773 35.66747118384087),xn76ujjfj4e
13103-bldg-23411,POINT (139.75422080702623 35.66754739937765),xn76ujjft2e
13103-bldg-23470,POINT (139.75419082768317 35.66760696484684),xn76ujjfuev
13103-bldg-23524,POINT (139.75423018984273 35.66767134489693),xn76ujjgjxf
13103-bldg-23571,POINT (139.75427339981943 35.66774551835234),xn76ujjgwte
13103-bldg-23640,POINT (139.75315359542796 35.6678948454535),xn76ujjhs98
13103-bldg-23735,POINT (139.75335089725738 35.667993536173555),xn76ujjm15g
13103-bldg-23760,POINT (139.75297255406403 35.66814726978172),xn76ujjn029
13103-bldg-23785,POINT (139.75299989151947 35.668223847576016),xn76ujjn2yv
13103-bldg-23886,POINT (139.7530291322351 35.66838466065352),xn76ujjp3sg
13103-bldg-23866,POINT (139.75309085442595 35.6683605711779),xn76ujjp703
13103-bldg-23913,POINT (139.75297059713637 35.66842309944853),xn76ujjp85z
13103-bldg-23946,POINT (139.753019198185 35.668485500906264),xn76ujjpcre
13103-bldg-23899,POINT (139.7530506242603 35.66842782156821),xn76ujjpdhg
13103-bldg-23910,POINT (139.75312099902405 35.66841675869344),xn76ujjpedz
13103-bldg-23856,POINT (139.75333362888392 35.668309756737116),xn76ujjqbwy
13103-bldg-23828,POINT (139.75342749606472 35.66827669268101),xn76ujjqfbs
13103-bldg-23816,POINT (139.7536296684568 35.66822732319431),xn76ujjqrx7
13103-bldg-23826,POINT (139.7535199596358 35.66825551381079),xn76ujjqth9
13103-bldg-23850,POINT (139.75345765899002 35.66833597479737),xn76ujjr5ed
13103-bldg-23936,POINT (139.75341864626907 35.668430218386426),xn76ujjrdtm
13103-bldg-23901,POINT (139.75359674097692 35.668385500078074),xn76ujjrquf
13103-bldg-23601,POINT (139.75373442175007 35.667808145354854),xn76ujjs413
13103-bldg-23645,POINT (139.75377755435946 35.66787596439338),xn76ujjs7jc
13103-bldg-23692,POINT (139.75369321042174 35.66794109105722),xn76ujjsc44
13103-bldg-23668,POINT (139.75395678668565 35.66787037982522),xn76ujjsrhz
13103-bldg-23674,POINT (139.75382588809126 35.667962747551876),xn76ujjsunj
13103-bldg-23684,POINT (139.7537811962825 35.66797668040653),xn76ujjt50u
13103-bldg-23761,POINT (139.7538068786819 35.66814205408731),xn76ujjtgxx
13103-bldg-23768,POINT (139.7539530780775 35.6681201499764),xn76ujjtz5s
13103-bldg-23615,POINT (139.7542117158268 35.667842448089495),xn76ujjujpt
13103-bldg-23606,POINT (139.75426959315115 35.66783459171788),xn76ujjunw2
13103-bldg-23599,POINT (139.75431420729544 35.66781700068286),xn76ujjupe1
13103-bldg-23721,POINT (139.75407605816906 35.668056106665546),xn76ujjv6p8
13103-bldg-23712,POINT (139.75415023773255 35.66803757816378),xn76ujjv7sp
13103-bldg-23765,POINT (139.75410186744725 35.66813457619223),xn76ujjvfw5
13103-bldg-23704,POINT (139.7542846686029 35.668002761571096),xn76ujjvnve
13103-bldg-23837,POINT (139.75366738030658 35.6683037724264),xn76ujjwbmx
13103-bldg-23788,POINT (139.75383814702667 35.668208467818985),xn76ujjwk7y
13103-bldg-64109,POINT (139.75392795532716 35.668259112243604),xn76ujjwwt3
13103-bldg-23892,POINT (139.75369710821172 35.66837306537798),xn76ujjx34t
13103-bldg-23862,POINT (139.75396391926688 35.668327337347826),xn76ujjxp6h
13103-bldg-23831,POINT (139.75416053896188 35.66825480740676),xn76ujjyeux
13103-bldg-24001,POINT (139.75426483248046 35.668456269542126),xn76ujjzy6h
13103-bldg-23947,POINT (139.75170106738247 35.66850062352442),xn76ujk04dm
13103-bldg-23975,POINT (139.75172176133438 35.66854390605204),xn76ujk074s
13103-bldg-24052,POINT (139.7517600417519 35.66862313009143),xn76ujk0u13
13103-bldg-24027,POINT (139.75190798375326 35.66858198901665),xn76ujk0x3x
13103-bldg-23996,POINT (139.75200926079097 35.66854929362271),xn76ujk23gd
13103-bldg-24007,POINT (139.75197574471485 35.66855973980702),xn76ujk23j3
13103-bldg-23981,POINT (139.75209618831653 35.668523699626014),xn76ujk25ye
13103-bldg-23989,POINT (139.7520472929152 35.66853890548822),xn76ujk269x
13103-bldg-24095,POINT (139.75205600210012 35.66869755219588),xn76ujk34zj
13103-bldg-24196,POINT (139.75209531300484 35.668815611318955),xn76ujk3gv5
13103-bldg-24350,POINT (139.75165028573227 35.66890424071772),xn76ujk43mx
13103-bldg-24426,POINT (139.75178804189514 35.669098875886824),xn76ujk5s9v
13103-bldg-24221,POINT (139.75209884528923 35.66887836984923),xn76ujk67bv
13103-bldg-24274,POINT (139.75204491866901 35.66893726351621),xn76ujk6dev
13103-bldg-24255,POINT (139.75212071191686 35.66891212245685),xn76ujk6krn
13103-bldg-24279,POINT (139.75225000388227 35.66890265498658),xn76ujk6rmq
13103-bldg-24309,POINT (139.7521174872685 35.66896544304645),xn76ujk6u35
13103-bldg-24346,POINT (139.75225252401052 35.66898815384422),xn76ujk6zt2
13103-bldg-24321,POINT (139.75194821298143 35.66901372815315),xn76ujk706j
13103-bldg-24414,POINT (139.7519832911857 35.66909324389079),xn76ujk790z
13103-bldg-24365,POINT (139.75211945901796 35.66902924937049),xn76ujk7hkv
13103-bldg-24066,POINT (139.75229553214814 35.66864625196235),xn76ujk8bt8
13103-bldg-24050,POINT (139.7523720707085 35.66862999855986),xn76ujk8f69
13103-bldg-24064,POINT (139.75244440021206 35.668619720873394),xn76ujk8gbx
13103-bldg-24015,POINT (139.75258648045263 35.668555816985574),xn76ujk8rk9
13103-bldg-24122,POINT (139.75236032853758 35.668723278309265),xn76ujk965b
13103-bldg-24171,POINT (139.75239556031892 35.66878767817847),xn76ujk9dzf
13103-bldg-24142,POINT (139.75249254429247 35.66873436742823),xn76ujk9mn5
13103-bldg-23986,POINT (139.7526724343838 35.66853065907382),xn76ujkb321
13103-bldg-23970,POINT (139.752739831095 35.66850538232386),xn76ujkb4g7
13103-bldg-24054,POINT (139.75273970032302 35.66862337557342),xn76ujkbfc7
13103-bldg-23995,POINT (139.75290019538832 35.66856608583815),xn76ujkbqwe
13103-bldg-24016,POINT (139.7528228653738 35.668589009219836),xn76ujkbsfc
13103-bldg-24033,POINT (139.75283999599375 35.668622014840075),xn76ujkbv1n
13103-bldg-24023,POINT (139.75292330415562 35.668597157147936),xn76ujkbxhk
13103-bldg-24175,POINT (139.75269875445258 35.668808808999366),xn76ujkccgv
13103-bldg-24167,POINT (139.75277039026145 35.6687988600649),xn76ujkcgd4
13103-bldg-24250,POINT (139.7524683968382 35.66887324964085),xn76ujkdhxc
13103-bldg-24347,POINT (139.75254939628863 35.66899751375563),xn76ujkdyrj
13103-bldg-27407,POINT (139.75229313046376 35.66916459233872),xn76ujkebqn
13103-bldg-24442,POINT (139.7525081806597 35.66911052529935),xn76ujketkn
13103-bldg-24434,POINT (139.75256729697867 35.669093285787696),xn76ujkewbg
13103-bldg-27408,POINT (139.75278593555976 35.669002085917754),xn76ujkfgzy
13103-bldg-24233,POINT (139.7528101554669 35.668862647033265),xn76ujkfhtb
13103-bldg-27409,POINT (139.75282175525894 35.66893427343788),xn76ujkfsg2
13103-bldg-24327,POINT (139.75291624486874 35.668985599194336),xn76ujkfyuz
13103-bldg-24408,POINT (139.75262998042294 35.66906029506266),xn76ujkg26c
13103-bldg-24394,POINT (139.75269267171063 35.669049752541525),xn76ujkg3bb
13103-bldg-24349,POINT (139.75286132198843 35.66900393896637),xn76ujkgj8q
13103-bldg-24640,POINT (139.75173676478937 35.66933801886037),xn76ujkhgqx
13103-bldg-24583,POINT (139.75199566349806 35.66925805355575),xn76ujkk3x8
13103-bldg-24983,POINT (139.75210054449616 35.66982923214749),xn76ujkrgfn
13103-bldg-24879,POINT (139.7524749236495 35.669678255219395),xn76ujkwuty
13103-bldg-24760,POINT (139.75267375560924 35.669554570484024),xn76ujky1qf
13103-bldg-24781,POINT (139.75280060458928 35.66955253442926),xn76ujkyhq8
13103-bldg-24767,POINT (139.75289108687866 35.66951965047149),xn76ujkyn2k
13103-bldg-24815,POINT (139.7527095944251 35.66971379166404),xn76ujkz4ht
13103-bldg-23979,POINT (139.75301280338638 35.66854585215),xn76ujm034z
13103-bldg-23959,POINT (139.7530852248183 35.668513397761565),xn76ujm04uv
13103-bldg-24032,POINT (139.75312774589258 35.66858051241895),xn76ujm0eck
13103-bldg-23941,POINT (139.75315529717358 35.668487963022265),xn76ujm0h81
13103-bldg-24313,POINT (139.7529641598499 35.66882818276818),xn76ujm1bp6
13103-bldg-24156,POINT (139.75317950739412 35.66871120795627),xn76ujm1m1e
13103-bldg-23984,POINT (139.75346232748188 35.668531196297536),xn76ujm278n
13103-bldg-24057,POINT (139.75351941714467 35.66861332908668),xn76ujm2tp2
13103-bldg-24127,POINT (139.75351144386906 35.66872818709771),xn76ujm3kug
13103-bldg-24150,POINT (139.75353666317216 35.668789868365025),xn76ujm3v2m
13103-bldg-24261,POINT (139.75321271627433 35.66888732586524),xn76ujm4mfs
13103-bldg-24218,POINT (139.7533153461321 35.668833253429604),xn76ujm6022
13103-bldg-24081,POINT (139.7537600078958 35.668581129083904),xn76ujm8d9k
13103-bldg-24045,POINT (139.75403797336574 35.668501731771684),xn76ujmb14e
13103-bldg-24500,POINT (139.75377902871458 35.66917236878131),xn76ujmegpd
13103-bldg-24484,POINT (139.75383025229735 35.669139510403106),xn76ujmeu38
13103-bldg-24449,POINT (139.75392022931536 35.66913605582068),xn76ujmey2g
13103-bldg-24745,POINT (139.7530279966704 35.66947961359262),xn76ujmjc8f
13103-bldg-24669,POINT (139.75314345217555 35.66938623330786),xn76ujmjhr8
13103-bldg-24608,POINT (139.75344156072853 35.66929582124832),xn76ujmkenw
13103-bldg-24647,POINT (139.75359796496033 35.66929283916234),xn76ujmkwy5
13103-bldg-24704,POINT (139.75333646468854 35.66940208345023),xn76ujmm2f2
13103-bldg-24705,POINT (139.75364308677075 35.66951420125736),xn76ujmmzzm
13103-bldg-27419,POINT (139.75335270736022 35.66962533965647),xn76ujmq9hh
13103-bldg-27420,POINT (139.75338810898907 35.66973029925349),xn76ujmr1zx
13103-bldg-24518,POINT (139.75373600907275 35.66920234056987),xn76ujms4j4
13103-bldg-24606,POINT (139.75377430924203 35.66933086383457),xn76ujmsfvp
13103-bldg-24564,POINT (139.75389873648763 35.669276433222066),xn76ujmstg5
13103-bldg-24682,POINT (139.75378517920686 35.669462162737084),xn76ujmtejx
13103-bldg-24723,POINT (139.75400554981263 35.66946086544142),xn76ujmv8m7
13103-bldg-24754,POINT (139.75375302923769 35.66958185850329),xn76ujmw67z
13103-bldg-24743,POINT (139.75380833916313 35.66956793641629),xn76ujmw7c2
13103-bldg-24735,POINT (139.7538633274012 35.66954892924145),xn76ujmwjjc
13103-bldg-23281,POINT (139.7547318918156 35.667284963342745),xn76ujn2crc
13103-bldg-23167,POINT (139.7549362680299 35.66712183887462),xn76ujn2n13
13103-bldg-23185,POINT (139.7550006785001 35.66720953867746),xn76ujn2x9c
13103-bldg-23338,POINT (139.75474285507795 35.66742741598539),xn76ujn3cd3
13103-bldg-23271,POINT (139.75499980649604 35.66730163123403),xn76ujn3pdb
13103-bldg-23593,POINT (139.75438230189496 35.667796013860304),xn76ujn5cph
13103-bldg-23426,POINT (139.75484174371837 35.667473706989774),xn76ujn65g4
13103-bldg-23488,POINT (139.75484558102355 35.66762666791029),xn76ujn6gzt
13103-bldg-23445,POINT (139.75501049173852 35.667550579447706),xn76ujn6xc2
13103-bldg-23154,POINT (139.75523196062306 35.66717264110353),xn76ujn8kfv
13103-bldg-23133,POINT (139.75529575005314 35.667151493508854),xn76ujn8nqv
13103-bldg-23204,POINT (139.75529421093944 35.66723196397049),xn76ujn8wmu
13103-bldg-23324,POINT (139.75503004288063 35.66742180002103),xn76ujn9b1r
13103-bldg-23388,POINT (139.75513521821622 35.66744656028036),xn76ujn9ftv
13103-bldg-23340,POINT (139.7553617118155 35.66742724497845),xn76ujn9zfq
13103-bldg-23202,POINT (139.75549230479896 35.66719767776816),xn76ujnb7p8
13103-bldg-23247,POINT (139.75539048140394 35.66725341914131),xn76ujnbb9u
13103-bldg-23192,POINT (139.75564474816125 35.66719816713494),xn76ujnbqx9
13103-bldg-23328,POINT (139.75546761911892 35.667394032433535),xn76ujncdkj
13103-bldg-23260,POINT (139.75555334053303 35.667320629008245),xn76ujnchqm
13103-bldg-23277,POINT (139.75567680848903 35.66734103614643),xn76ujncr63
13103-bldg-23296,POINT (139.7555593347235 35.66738949200235),xn76ujncse6
13103-bldg-23290,POINT (139.75559846894888 35.66737697398615),xn76ujnct2z
13103-bldg-23569,POINT (139.7551751816971 35.667725521865904),xn76ujnee9g
13103-bldg-23622,POINT (139.75511908886176 35.6677793615252),xn76ujnef7c
13103-bldg-23501,POINT (139.75521459610513 35.667674761542855),xn76ujnek82
13103-bldg-23489,POINT (139.75528288599364 35.66766052056564),xn76ujnenjg
13103-bldg-23535,POINT (139.755279431713 35.66772535248521),xn76ujnew1c
13103-bldg-23552,POINT (139.75530868551402 35.66775551423842),xn76ujnewxx
13103-bldg-23474,POINT (139.75548862415795 35.6675931349596),xn76ujnffcm
13103-bldg-23502,POINT (139.7556628791362 35.66759849723234),xn76ujnfyfr
13103-bldg-23503,POINT (139.75552853866003 35.66766351936508),xn76ujng5y7
13103-bldg-23591,POINT (139.7555751266277 35.66774928787421),xn76ujngsym
13103-bldg-23683,POINT (139.75445581921196 35.66796223838823),xn76ujnhfy5
13103-bldg-23697,POINT (139.75433717880958 35.667982532245816),xn76ujnj01f
13103-bldg-23756,POINT (139.75443198518926 35.66808193370387),xn76ujnjdk3
13103-bldg-23652,POINT (139.75496127117572 35.66783000658217),xn76ujnkntk
13103-bldg-23930,POINT (139.75453307161303 35.66831569975059),xn76ujnnuxu
13103-bldg-23810,POINT (139.75496983775204 35.66824155246577),xn76ujnqwf4
13103-bldg-23867,POINT (139.75473589088656 35.66835644913748),xn76ujnr1rs
13103-bldg-23685,POINT (139.7550852184844 35.66793879197062),xn76ujnsc98
13103-bldg-23602,POINT (139.7552799475502 35.66781031517917),xn76ujnsn1c
13103-bldg-23628,POINT (139.75535583040207 35.66785524773481),xn76ujnsrf4
13103-bldg-23751,POINT (139.75504542215288 35.66808789868697),xn76ujnt8t6
13103-bldg-23822,POINT (139.75529113281715 35.6681227977359),xn76ujntyk4
13103-bldg-23653,POINT (139.7556195346648 35.6678999153919),xn76ujnutfq
13103-bldg-23705,POINT (139.7556806558321 35.66801003197154),xn76ujnvpqu
13103-bldg-23740,POINT (139.75569276132651 35.66809729727574),xn76ujnvxxm
13103-bldg-23112,POINT (139.75579016993555 35.66711472921426),xn76ujp01bn
13103-bldg-23165,POINT (139.75587523041514 35.66718569442754),xn76ujp07vm
13103-bldg-23249,POINT (139.75575720728423 35.66723055280261),xn76ujp09jt
13103-bldg-23236,POINT (139.75588751117644 35.66727051508331),xn76ujp0ujn
13103-bldg-23267,POINT (139.75572929643283 35.66732617070774),xn76ujp10x8
13103-bldg-23168,POINT (139.75619997422191 35.66714290805678),xn76ujp25mr
13103-bldg-23232,POINT (139.75627098204862 35.66729307676329),xn76ujp3j1k
13103-bldg-23278,POINT (139.75629476290092 35.66734764164343),xn76ujp3mew
13103-bldg-23300,POINT (139.75632387994844 35.66740325001904),xn76ujp3wmu
13103-bldg-23323,POINT (139.75634339358112 35.66743649487155),xn76ujp3yu4
13103-bldg-23380,POINT (139.75589703929577 35.667457696284536),xn76ujp4h2j
13103-bldg-23442,POINT (139.7559378988733 35.667544639919946),xn76ujp4t2h
13103-bldg-23551,POINT (139.75572778945678 35.667741100141505),xn76ujp58kz
13103-bldg-23583,POINT (139.75601488733946 35.66769662330707),xn76ujp5rht
13103-bldg-23344,POINT (139.75635246052383 35.667469713124376),xn76ujp6p43
13103-bldg-23370,POINT (139.75637503163333 35.66750243889609),xn76ujp6r86
13103-bldg-23399,POINT (139.75639211545752 35.667539573762646),xn76ujp6rzr
13103-bldg-23250,POINT (139.75647350725728 35.667270902109316),xn76ujp8cv5
13103-bldg-23197,POINT (139.75663724521715 35.66722521306841),xn76ujp8tst
13103-bldg-23223,POINT (139.75669052624744 35.66728095827338),xn76ujp8yzj
13103-bldg-23287,POINT (139.75652245979282 35.66736225957228),xn76ujp97n0
13103-bldg-23239,POINT (139.7567054421428 35.667316536299694),xn76ujp9pm8
13103-bldg-23327,POINT (139.75660673361725 35.66744431447162),xn76ujp9uvx
13103-bldg-23316,POINT (139.7566791544087 35.66741972629052),xn76ujp9y8v
13103-bldg-23151,POINT (139.7570784347016 35.667147758534085),xn76ujpbpyn
13103-bldg-23319,POINT (139.7569780937427 35.66727161818511),xn76ujpbvt7
13103-bldg-23351,POINT (139.7567958133162 35.66743013183254),xn76ujpcc6u
13103-bldg-23349,POINT (139.75651024747975 35.66747668514438),xn76ujpd4ex
13103-bldg-23337,POINT (139.7565592520419 35.66746191947023),xn76ujpd5bg
13103-bldg-23386,POINT (139.7565322312693 35.66752959590379),xn76ujpd7jr
13103-bldg-23430,POINT (139.75641227847237 35.66757739074083),xn76ujpd8qq
13103-bldg-23462,POINT (139.75642947306946 35.66761546320436),xn76ujpdbv6
13103-bldg-23412,POINT (139.75655826433126 35.667581365815934),xn76ujpdez4
13103-bldg-23377,POINT (139.75658860713247 35.66752113978066),xn76ujpdkec
13103-bldg-23384,POINT (139.75666932994085 35.66750669808985),xn76ujpdq3j
13103-bldg-23397,POINT (139.75660476814778 35.66755844890196),xn76ujpdsfv
13103-bldg-23500,POINT (139.75663476599223 35.66766695942696),xn76ujpejx5
13103-bldg-23516,POINT (139.75659093608508 35.667681724364684),xn76ujpek9g
13103-bldg-23605,POINT (139.75656740739643 35.66777134309753),xn76ujpeu43
13103-bldg-23361,POINT (139.75674189504295 35.66747837164989),xn76ujpf05g
13103-bldg-23557,POINT (139.75694074335797 35.66761760820418),xn76ujpfuvb
13103-bldg-27335,POINT (139.7557609771544 35.66786239424216),xn76ujph372
13103-bldg-23682,POINT (139.75578838086778 35.66798532115991),xn76ujpj1fk
13103-bldg-23710,POINT (139.75585205646823 35.66797281615219),xn76ujpj52h
13103-bldg-64155,POINT (139.75580669471057 35.66802952687764),xn76ujpj66d
13103-bldg-23727,POINT (139.7557676443055 35.668075130529154),xn76ujpj97j
13103-bldg-23698,POINT (139.75582583497965 35.66806840906182),xn76ujpjdcb
13103-bldg-23691,POINT (139.7560729485872 35.66789921779008),xn76ujpk8d3
13103-bldg-23665,POINT (139.7561981758396 35.667915424136666),xn76ujpkemq
13103-bldg-23963,POINT (139.75593794357954 35.668472178440545),xn76ujppvmh
13103-bldg-23954,POINT (139.75602877467375 35.6684367833483),xn76ujppxw8
13103-bldg-23845,POINT (139.75638597171704 35.66829215214487),xn76ujpqzgd
13103-bldg-23908,POINT (139.7561921916788 35.66838119713794),xn76ujpr7k1
13103-bldg-23922,POINT (139.75611752734997 35.66841094120501),xn76ujpr99d
13103-bldg-23891,POINT (139.7562977217405 35.668353087956746),xn76ujprjyb
13103-bldg-23896,POINT (139.756247593323 35.66836437951943),xn76ujprk95
13103-bldg-23594,POINT (139.75681168753582 35.667837685486305),xn76ujpu1wz
13103-bldg-23745,POINT (139.75705675883 35.66808341567603),xn76ujpvxkw
13103-bldg-23787,POINT (139.7566792912809 35.668198391963884),xn76ujpwqdj
13103-bldg-23825,POINT (139.75671328902368 35.668273616056176),xn76ujpwz2n
13103-bldg-23879,POINT (139.75642262081695 35.66836318809773),xn76ujpx28v
13103-bldg-23848,POINT (139.75690650084155 35.66820745686073),xn76ujpy7gy
13103-bldg-23864,POINT (139.7567542334159 35.66833732311218),xn76ujpz07v
13103-bldg-23958,POINT (139.75681367591355 35.66847924003007),xn76ujpzcy3
13103-bldg-23894,POINT (139.75690527617232 35.66841305480923),xn76ujpzefj
13103-bldg-23903,POINT (139.75686796923054 35.66843504381452),xn76ujpzen1
13103-bldg-24132,POINT (139.7546498714017 35.6687576995848),xn76ujq1x67
13103-bldg-24635,POINT (139.7545228579841 35.669161663454176),xn76ujq5umt
13103-bldg-23960,POINT (139.75535383189487 35.66853046457752),xn76ujq8rb0
13103-bldg-24131,POINT (139.75529633001074 35.66868585450485),xn76ujq9nkv
13103-bldg-24060,POINT (139.7553863273808 35.66861898303204),xn76ujqbb89
13103-bldg-24086,POINT (139.75547522611592 35.668629437742325),xn76ujqbfd7
13103-bldg-24103,POINT (139.75541371688442 35.668715477041886),xn76ujqc34m
13103-bldg-24368,POINT (139.75547161704338 35.66891085541742),xn76ujqf6wb
13103-bldg-24872,POINT (139.75455337392992 35.66966034538154),xn76ujqnv4e
13101-bldg-8,POINT (139.75499696569383 35.66983247111257),xn76ujqrz6w
13103-bldg-24109,POINT (139.75572036231745 35.66859168098376),xn76ujr0876
13103-bldg-24224,POINT (139.75625272045372 35.66865915076614),xn76ujr2uxz
13103-bldg-24306,POINT (139.75576064249637 35.66886892313789),xn76ujr41r0
